Source_Name,Target_Name,Action_Sentiment_immuneXpresso,NumPapers_immuneXpresso,Enrichment_Score_immuneXpresso,Source_cell_ontology_ID,ImmunoGlobe_reference
osteoblast,CCL2,Positive,6,3.8,CL_0000062,NA
osteoblast,CSF1,Positive,4,3.51,CL_0000062,NA
osteoblast,CSF2,Positive,3,1.26,CL_0000062,NA
osteoblast,CXCL12,Positive,6,7.2,CL_0000062,NA
osteoblast,IL11,Positive,4,27.27,CL_0000062,NA
osteoblast,IL33,Positive,1,2.03,CL_0000062,NA
osteoblast,IL6,Positive,27,6.96,CL_0000062,NA
osteoblast,SPP1,Positive,26,86.55,CL_0000062,NA
osteoblast,TGFB1,Positive,9,3.23,CL_0000062,NA
osteoblast,TNF,Positive,4,0.52,CL_0000062,NA
osteoblast,TNFSF11,Positive,5,102.25,CL_0000062,NA
osteoclast,CCL2,Positive,4,1.54,CL_0000092,NA
osteoclast,CSF2,Positive,6,2.04,CL_0000092,NA
osteoclast,IL1,Positive,4,1.41,CL_0000092,NA
osteoclast,IL6,Positive,6,1.17,CL_0000092,NA
osteocyte,CCL2,Positive,2,17.87,CL_0000137,NA
osteocyte,IL6,Positive,1,9.03,CL_0000137,NA
osteocyte,TNFSF11,Positive,2,769.39,CL_0000137,NA
pancreatic acinar cell,CCL2,Positive,1,15.89,CL_0002064,NA
parietal cell,IL6,Positive,1,14.45,CL_0000162,NA
pericyte cell,IL6,Positive,2,4.82,CL_0000669,NA
pericyte cell,TGFB1,Positive,3,10.81,CL_0000669,NA
peritoneal macrophage,CCL2,Positive,4,3.47,CL_0000581,NA
peritoneal macrophage,IFNG,Positive,16,2.68,CL_0000581,NA
peritoneal macrophage,IL1,Positive,15,11.95,CL_0000581,NA
peritoneal macrophage,IL10,Positive,7,3.09,CL_0000581,NA
peritoneal macrophage,IL12,Positive,3,2.75,CL_0000581,NA
peritoneal macrophage,IL1B,Positive,7,5.91,CL_0000581,NA
peritoneal macrophage,IL6,Positive,7,3.5,CL_0000581,NA
peritoneal macrophage,TNF,Positive,20,4.78,CL_0000581,NA
pigmented ciliary epithelial cell,IL10,Positive,1,72.86,CL_0002303,NA
plasma cell,CSF3,Positive,3,7.28,CL_0000786,NA
plasma cell,CX3CL1,Positive,1,20.64,CL_0000786,NA
plasma cell,GDF15,Positive,1,30.95,CL_0000786,NA
plasma cell,IL1B,Positive,2,4.8,CL_0000786,NA
plasma cell,TNF,Positive,1,0.68,CL_0000786,NA
plasmacytoid dendritic cell,CCL4L2,Positive,3,464.96,CL_0000784,NA
plasmacytoid dendritic cell,IFN1,Positive,25,159.23,CL_0000784,NA
plasmacytoid dendritic cell,IFNA,Positive,56,85.56,CL_0000784,NA
plasmacytoid dendritic cell,IL10,Positive,5,2.62,CL_0000784,NA
plasmacytoid dendritic cell,IL12,Positive,3,4.35,CL_0000784,NA
plasmacytoid dendritic cell,TNF,Positive,4,1.13,CL_0000784,NA
platelet,CD40LG,Positive,77,33.23,CL_0000233,NA
platelet,CSF1,Positive,1,0.32,CL_0000233,NA
platelet,CXCL12,Positive,9,4.4,CL_0000233,NA
platelet,CXCL8,Positive,7,1.2,CL_0000233,NA
platelet,FGF2,Positive,9,2.23,CL_0000233,NA
platelet,IL1B,Positive,8,1.87,CL_0000233,NA
platelet,IL6,Positive,15,1.41,CL_0000233,NA
platelet,PDGFA,Positive,1,10.51,CL_0000233,NA
platelet,PF4,Positive,66,60.69,CL_0000233,NA
platelet,PPBP,Positive,57,65.49,CL_0000233,NA
platelet,TGFB,Positive,19,2.24,CL_0000233,NA
platelet,TGFB1,Positive,35,5.8,CL_0000233,NA
platelet,THPO,Positive,20,27.22,CL_0000233,NA
platelet,TNF,Positive,10,0.48,CL_0000233,NA
pleural macrophage,CXCL8,Positive,1,122.75,CL_0002247,NA
pneumocyte,CCL2,Positive,1,5.11,CL_0000322,NA
pneumocyte,CSF2,Positive,2,13.52,CL_0000322,NA
pneumocyte,CXCL8,Positive,2,8.77,CL_0000322,NA
pneumocyte,IL16,Positive,1,98.22,CL_0000322,NA
pneumocyte,TNF,Positive,1,2.82,CL_0000322,NA
polygonal cell,TGFB1,Positive,1,108.08,CL_0000398,NA
PP cell,IFNG,Positive,2,18.39,CL_0000696,NA
preadipocyte,CSF1,Positive,1,7.99,CL_0002334,NA
preadipocyte,IL6,Positive,3,6.57,CL_0002334,NA
precursor B cell,IL7,Positive,7,54.89,CL_0000817,NA
professional antigen presenting cell,IL10,Positive,10,12.56,CL_0000145,NA
professional antigen presenting cell,IL12,Positive,9,23.46,CL_0000145,NA
professional antigen presenting cell,IL1B,Positive,1,2.4,CL_0000145,NA
professional antigen presenting cell,IL6,Positive,4,4.98,CL_0000145,NA
promyelocyte,CSF2,Positive,3,47.34,CL_0000836,NA
promyelocyte,IFN1,Positive,1,110.67,CL_0000836,NA
regulatory B cell,IL10,Positive,16,38.57,CL_0000969,NA
regulatory B cell,TGFB,Positive,2,4.71,CL_0000969,NA
regulatory T cell,IL1,Positive,1,1.4,CL_0000815,NA
regulatory T cell,IL10,Positive,13,10.08,CL_0000815,NA
regulatory T cell,IL17,Positive,3,7.37,CL_0000815,NA
regulatory T cell,IL35,Positive,4,196.44,CL_0000815,NA
regulatory T cell,TGFB,Positive,3,2.55,CL_0000815,NA
regulatory T cell,TGFB1,Positive,10,11.5,CL_0000815,NA
respiratory epithelial cell,CCL5,Positive,1,34.82,CL_0002368,NA
respiratory epithelial cell,CXCL10,Positive,4,60.64,CL_0002368,NA
respiratory epithelial cell,CXCL9,Positive,2,297.15,CL_0002368,NA
respiratory epithelial cell,IL1B,Positive,3,9.61,CL_0002368,NA
reticulocyte,EPO,Positive,19,154.14,CL_0000558,NA
retinal pigment epithelial cell,CXCL8,Positive,1,40.92,CL_0002586,NA
Sertoli cell,IL1,Positive,2,20.23,CL_0000216,NA
Sertoli cell,IL1A,Positive,3,73.83,CL_0000216,NA
Sertoli cell,IL1RN,Positive,1,38.84,CL_0000216,NA
Sertoli cell,IL6,Positive,3,8.34,CL_0000216,NA
Sertoli cell,KITLG,Positive,2,122.75,CL_0000216,NA
Sertoli cell,TGF,Positive,1,118.37,CL_0000216,NA
Sertoli cell,TGFA,Positive,1,53.46,CL_0000216,NA
skeletal muscle myoblast,EPO,Positive,1,381.29,CL_0000515,NA
skin fibroblast,CSF2,Positive,1,7.89,CL_0002620,NA
skin fibroblast,IFNG,Positive,1,1.72,CL_0002620,NA
smooth muscle cell,FGF2,Positive,11,17.12,CL_0000192,NA
smooth muscle cell,IL1,Positive,1,1.23,CL_0000192,NA
smooth muscle cell,IL10,Positive,1,0.68,CL_0000192,NA
smooth muscle cell,IL6,Positive,4,3.38,CL_0000192,NA
smooth muscle cell,SPP1,Positive,5,46.82,CL_0000192,NA
sperm,IL1,Positive,2,27.39,CL_0000019,NA
splenic macrophage,IL10,Positive,2,9.11,CL_0000871,NA
splenic macrophage,IL1B,Positive,1,26.12,CL_0000871,NA
splenic macrophage,IL6,Positive,5,22.58,CL_0000871,NA
splenic macrophage,TNF,Positive,3,7.39,CL_0000871,NA
stem cell,CCL4L2,Positive,1,71.57,CL_0000034,NA
stem cell,CSF1,Positive,3,2.63,CL_0000034,NA
stem cell,CSF2,Positive,7,2.94,CL_0000034,NA
stem cell,GDF15,Positive,1,5.96,CL_0000034,NA
stem cell,KITLG,Positive,2,10.6,CL_0000034,NA
stromal cell,CCL2,Positive,2,1.12,CL_0000499,NA
stromal cell,CCL21,Positive,1,14.85,CL_0000499,NA
stromal cell,CSF1,Positive,7,7.21,CL_0000499,NA
stromal cell,CSF2,Positive,9,4.93,CL_0000499,NA
stromal cell,CXCL12,Positive,14,19.75,CL_0000499,NA
stromal cell,CXCL16,Positive,2,60.59,CL_0000499,NA
stromal cell,CXCL8,Positive,8,4.8,CL_0000499,NA
stromal cell,FGF2,Positive,11,7.16,CL_0000499,NA
stromal cell,HGF,Positive,3,10.17,CL_0000499,NA
stromal cell,IL1,Positive,5,2.57,CL_0000499,NA
stromal cell,IL11,Positive,4,48.09,CL_0000499,NA
stromal cell,IL17A,Positive,1,2.43,CL_0000499,NA
stromal cell,IL4,Positive,1,0.34,CL_0000499,NA
stromal cell,IL6,Positive,15,4.52,CL_0000499,NA
stromal cell,IL7,Positive,13,16.08,CL_0000499,NA
stromal cell,PPBP,Positive,1,3.56,CL_0000499,NA
stromal cell,TGFB,Positive,8,2.5,CL_0000499,NA
stromal cell,TGFB1,Positive,7,2.96,CL_0000499,NA
stromal cell,TNF,Positive,6,0.92,CL_0000499,NA
synovial cell,CSF2,Positive,2,2.84,CL_0000214,NA
synovial cell,CSF3,Positive,1,1.58,CL_0000214,NA
synovial cell,IL1,Positive,3,4.43,CL_0000214,NA
synovial cell,TNF,Positive,7,3.1,CL_0000214,NA
T cell,CCL2,Positive,8,0.21,CL_0000084,NA
T cell,CCL22,Positive,1,0.9,CL_0000084,NA
T cell,CCL3,Positive,4,0.9,CL_0000084,NA
T cell,CCL5,Positive,9,3.29,CL_0000084,NA
T cell,CCL6,Positive,4,2.53,CL_0000084,NA
T cell,CD40LG,Positive,70,3.3,CL_0000084,NA
T cell,CSF1,Positive,6,0.29,CL_0000084,NA
T cell,CSF2,Positive,33,0.87,CL_0000084,NA
T cell,CXCL13,Positive,10,3.34,CL_0000084,NA
T cell,CXCL8,Positive,20,0.51,CL_0000084,NA
T cell,IFNA,Positive,26,0.95,CL_0000084,NA
T cell,IFNG,Positive,809,4.28,CL_0000084,NA
T cell,IL1,Positive,34,0.88,CL_0000084,NA
T cell,IL10,Positive,149,2.02,CL_0000084,NA
T cell,IL12,Positive,62,1.83,CL_0000084,NA
T cell,IL13,Positive,16,2.55,CL_0000084,NA
T cell,IL15,Positive,34,2.17,CL_0000084,NA
T cell,IL16,Positive,7,3.48,CL_0000084,NA
T cell,IL17,Positive,96,4.59,CL_0000084,NA
T cell,IL17A,Positive,21,2.47,CL_0000084,NA
T cell,IL17F,Positive,3,4.39,CL_0000084,NA
T cell,IL2,Positive,701,5.3,CL_0000084,NA
T cell,IL21,Positive,16,1.49,CL_0000084,NA
T cell,IL22,Positive,8,1.56,CL_0000084,NA
T cell,IL3,Positive,11,0.99,CL_0000084,NA
T cell,IL31,Positive,5,8.35,CL_0000084,NA
T cell,IL4,Positive,153,2.58,CL_0000084,NA
T cell,IL5,Positive,48,2.53,CL_0000084,NA
T cell,IL6,Positive,49,0.67,CL_0000084,NA
T cell,IL7,Positive,39,1.94,CL_0000084,NA
T cell,LIF,Positive,1,0.41,CL_0000084,NA
T cell,LTA,Positive,14,5.95,CL_0000084,NA
T cell,TGFB,Positive,50,0.78,CL_0000084,NA
T cell,TGFB1,Positive,26,0.55,CL_0000084,NA
T cell,TNF,Positive,110,0.84,CL_0000084,NA
T cell,TNFSF9,Positive,30,4.47,CL_0000084,NA
T follicular helper cell,IL21,Positive,5,202.47,CL_0002038,NA
T-helper 1 cell,IFNG,Positive,88,5.01,CL_0000545,NA
T-helper 1 cell,IL10,Positive,16,2.35,CL_0000545,NA
T-helper 1 cell,IL13,Positive,1,1.14,CL_0000545,NA
T-helper 1 cell,IL17,Positive,11,5.12,CL_0000545,NA
T-helper 1 cell,IL2,Positive,12,0.96,CL_0000545,NA
T-helper 1 cell,IL21,Positive,1,0.98,CL_0000545,NA
T-helper 1 cell,IL22,Positive,3,6.52,CL_0000545,NA
T-helper 1 cell,IL4,Positive,7,1.23,CL_0000545,NA
T-helper 1 cell,IL6,Positive,3,0.44,CL_0000545,NA
T-helper 1 cell,TGFB,Positive,5,0.81,CL_0000545,NA
T-helper 17 cell,CCL20,Positive,6,55.28,CL_0000899,NA
T-helper 17 cell,IFNG,Positive,5,0.6,CL_0000899,NA
T-helper 17 cell,IL10,Positive,5,1.58,CL_0000899,NA
T-helper 17 cell,IL17,Positive,53,55.2,CL_0000899,NA
T-helper 17 cell,IL17A,Positive,18,54.04,CL_0000899,NA
T-helper 17 cell,IL17F,Positive,3,105.37,CL_0000899,NA
T-helper 17 cell,IL22,Positive,6,28.1,CL_0000899,NA
T-helper 17 cell,IL9,Positive,2,21.21,CL_0000899,NA
T-helper 2 cell,CCL1,Positive,1,32.06,CL_0000546,NA
T-helper 2 cell,CXCL2,Positive,1,6.01,CL_0000546,NA
T-helper 2 cell,IFNG,Positive,12,0.99,CL_0000546,NA
T-helper 2 cell,IL10,Positive,11,2.39,CL_0000546,NA
T-helper 2 cell,IL13,Positive,7,11.76,CL_0000546,NA
T-helper 2 cell,IL33,Positive,8,14.52,CL_0000546,NA
T-helper 2 cell,IL4,Positive,59,15.88,CL_0000546,NA
T-helper 2 cell,IL5,Positive,8,7.2,CL_0000546,NA
T-helper 2 cell,IL6,Positive,4,0.86,CL_0000546,NA
T-helper 2 cell,IL9,Positive,1,7.26,CL_0000546,NA
T-helper 2 cell,TGFB2,Positive,1,6.99,CL_0000546,NA
T-helper 22 cell,IL22,Positive,9,570.26,CL_0001042,NA
T-helper 9 cell,IL10,Positive,1,3.47,CL_0002061,NA
T-helper 9 cell,IL9,Positive,10,1161.35,CL_0002061,NA
tanycyte,CCL11,Positive,1,687.54,CL_0002085,NA
Tc1 cell,IFNG,Positive,9,17.74,CL_0000917,NA
thymic macrophage,CXCL2,Positive,1,2019.66,CL_0000866,NA
thymic plasmacytoid dendritic cell,IFNA,Positive,1,129.97,CL_0000942,NA
thymic plasmacytoid dendritic cell,IL12B,Positive,1,1077.15,CL_0000942,NA
thymocyte,IFNG,Positive,4,0.47,CL_0000893,NA
thymocyte,IL1,Positive,39,22.38,CL_0000893,NA
thymocyte,IL2,Positive,38,6.6,CL_0000893,NA
thymocyte,IL4,Positive,9,3.72,CL_0000893,NA
thymocyte,IL6,Positive,5,1.84,CL_0000893,NA
thymocyte,PPBP,Positive,1,3.87,CL_0000893,NA
thymocyte,TGFB,Positive,3,1.02,CL_0000893,NA
Tr1 cell,IL10,Positive,13,33.83,CL_0000901,NA
tracheal epithelial cell,IL10,Positive,1,24.29,CL_0000307,NA
trophoblast cell,IFNG,Positive,3,4.41,CL_0000351,NA
type B pancreatic cell,CCL2,Positive,1,2.27,CL_0000169,NA
type B pancreatic cell,IL1,Positive,1,2.09,CL_0000169,NA
type B pancreatic cell,IL1B,Positive,11,24.32,CL_0000169,NA
type II pneumocyte,CCL6,Positive,1,499.07,CL_0002063,NA
type II pneumocyte,TNF,Positive,3,16.9,CL_0002063,NA
vascular associated smooth muscle cell,IL1,Positive,1,2.99,CL_0000359,NA
